,Area Type,Area Name,Year,Month,Date,Industry Title,Industry Current Employment,Regional Labor Force,Regional Employment,Regional Unemployment,Regional Unemployment Rate
439593,State,California,2023,March,03/1/2023,Electronic Computer Manufacturing,75500,19386600,18482400,904100,4.7
439594,State,California,2023,March,03/1/2023,Medical Equipment & Supplies Mfg.,59200,19386600,18482400,904100,4.7
439595,State,California,2023,March,03/1/2023,            Ship and Boat Building,9400,19386600,18482400,904100,4.7
439596,State,California,2023,March,03/1/2023,Semiconductor and Electronic Component M,85800,19386600,18482400,904100,4.7
439597,State,California,2023,March,03/1/2023,            Cut and Sew Apparel Manufacturing,25000,19386600,18482400,904100,4.7
439598,State,California,2023,March,03/1/2023,Apparel Knitting Mills,700,19386600,18482400,904100,4.7
439599,State,California,2023,March,03/1/2023,Fruit & Vegetable Preserving & Specialty,24800,19386600,18482400,904100,4.7
439600,State,California,2023,March,03/1/2023,ResidualOther General Purpose Machinery,16300,19386600,18482400,904100,4.7
439601,State,California,2023,March,03/1/2023,Semiconductor and Related Devices Manufa,45700,19386600,18482400,904100,4.7
439602,State,California,2023,March,03/1/2023,Other Miscellaneous Durable Goods Mfg.,29700,19386600,18482400,904100,4.7
439603,State,California,2023,March,03/1/2023,Miscellaneous Durable Goods Manufacturing,88900,19386600,18482400,904100,4.7
439604,State,California,2023,March,03/1/2023,          Furniture and Related Product Manufacturing,29700,19386600,18482400,904100,4.7
439605,State,California,2023,March,03/1/2023,Electrical Equipment and Appliance Manuf,33300,19386600,18482400,904100,4.7
439606,State,California,2023,March,03/1/2023,Paper Manufacturing,20100,19386600,18482400,904100,4.7
439607,State,California,2023,March,03/1/2023,Apparel Manufacturing,27700,19386600,18482400,904100,4.7
439608,State,California,2023,March,03/1/2023,Textile Product Mills,8100,19386600,18482400,904100,4.7
439609,State,California,2023,March,03/1/2023,ResidualTextile Mills,4900,19386600,18482400,904100,4.7
439610,State,California,2023,March,03/1/2023,            Animal Slaughtering and Processing,22800,19386600,18482400,904100,4.7
439611,State,California,2023,March,03/1/2023,Dairy Product Manufacturing,18900,19386600,18482400,904100,4.7
439612,State,California,2023,March,03/1/2023,          Food Manufacturing,164100,19386600,18482400,904100,4.7
439613,State,California,2023,March,03/1/2023,        Non-Durable Goods,460700,19386600,18482400,904100,4.7
439614,State,California,2023,March,03/1/2023,            Computer and Peripheral Equipment Manufacturing,86100,19386600,18482400,904100,4.7
439615,State,California,2023,March,03/1/2023,Local Government,1804000,19386600,18482400,904100,4.7
439616,State,California,2023,March,03/1/2023,          Total State and Local Government,2361400,19386600,18482400,904100,4.7
439617,State,California,2023,March,03/1/2023,          Federal Government excluding Department of Defense,186900,19386600,18482400,904100,4.7
442876,State,California,2023,April,04/1/2023,Real Estate,235600,19200800,18406300,794500,4.1
442877,State,California,2023,April,04/1/2023,Nondepository Credit Intermediation,45700,19200800,18406300,794500,4.1
442878,State,California,2023,April,04/1/2023,General Rental Centers,2700,19200800,18406300,794500,4.1
442879,State,California,2023,April,04/1/2023,Comm & Industrial Mach Rental & Leasing,24000,19200800,18406300,794500,4.1
442880,State,California,2023,April,04/1/2023,Legal Services,146600,19200800,18406300,794500,4.1
442881,State,California,2023,April,04/1/2023,"Data Processing, Hosting & Related Services",84500,19200800,18406300,794500,4.1
442882,State,California,2023,April,04/1/2023,"          Web Search Portals, Libraries, Archives, and Other ",65400,19200800,18406300,794500,4.1
442883,State,California,2023,April,04/1/2023,          Real Estate and Rental and Leasing,302700,19200800,18406300,794500,4.1
442884,State,California,2023,April,04/1/2023,      Professional and Business Services,2781700,19200800,18406300,794500,4.1
442885,State,California,2023,April,04/1/2023,"        Professional, Scientific, and Technical Services",1422200,19200800,18406300,794500,4.1
442886,State,California,2023,April,04/1/2023,"Accounting, Tax Preparation and Bookkeep",152100,19200800,18406300,794500,4.1
442887,State,California,2023,April,04/1/2023,"          Architectural, Engineering, and Related Services",190000,19200800,18406300,794500,4.1
442888,State,California,2023,April,04/1/2023,          Computer Systems Design and Related Services,343500,19200800,18406300,794500,4.1
442889,State,California,2023,April,04/1/2023,"Management, Scientific and Technical Con",226800,19200800,18406300,794500,4.1
442890,State,California,2023,April,04/1/2023,"            Agencies, Broker and Other Insurance Related Activities",111000,19200800,18406300,794500,4.1
442891,State,California,2023,April,04/1/2023,            Offices of Real Estate Agents and Brokers,57000,19200800,18406300,794500,4.1
442892,State,California,2023,April,04/1/2023,Activities Related to Real Estate,114000,19200800,18406300,794500,4.1
442893,State,California,2023,April,04/1/2023,            Auto Equipment Rental and Leasing,23600,19200800,18406300,794500,4.1
442894,State,California,2023,April,04/1/2023,Consumer Goods Rental,14400,19200800,18406300,794500,4.1
442895,State,California,2023,April,04/1/2023,Insurance Carriers,83500,19200800,18406300,794500,4.1
442896,State,California,2023,April,04/1/2023,          Insurance Carriers and Related Activities,194500,19200800,18406300,794500,4.1
442897,State,California,2023,April,04/1/2023,            Depository Credit Intermediation including Monetary Authorities - Central Bank,132800,19200800,18406300,794500,4.1
442898,State,California,2023,April,04/1/2023,Activities Related to Credit Intermediat,32600,19200800,18406300,794500,4.1
442899,State,California,2023,April,04/1/2023,          Financial Investments and Related Activities including Financial Vehicles,106100,19200800,18406300,794500,4.1
442900,State,California,2023,April,04/1/2023,Securities & Commodity Contracts,34400,19200800,18406300,794500,4.1
442901,State,California,2023,April,04/1/2023,"            Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",71200,19200800,18406300,794500,4.1
442902,State,California,2023,April,04/1/2023,               Wired Telecommunications Carriers,38000,19200800,18406300,794500,4.1
442903,State,California,2023,April,04/1/2023,      Financial Activities,814400,19200800,18406300,794500,4.1
442904,State,California,2023,April,04/1/2023,Goods Producing,2249300,19200800,18406300,794500,4.1
442905,State,California,2023,April,04/1/2023,Mining,17600,19200800,18406300,794500,4.1
442906,State,California,2023,April,04/1/2023,Construction,901300,19200800,18406300,794500,4.1
442907,State,California,2023,April,04/1/2023,Residential Building Construction,126000,19200800,18406300,794500,4.1
442908,State,California,2023,April,04/1/2023,          Heavy and Civil Engineering Construction,95900,19200800,18406300,794500,4.1
442909,State,California,2023,April,04/1/2023,"     Mining, Logging and Construction",920400,19200800,18406300,794500,4.1
442910,State,California,2023,April,04/1/2023,Support Activities for Mining,8000,19200800,18406300,794500,4.1
442911,State,California,2023,April,04/1/2023,Manufacturing,1328900,19200800,18406300,794500,4.1
442912,State,California,2023,April,04/1/2023,            Radio and Television Broadcasting Stations,12400,19200800,18406300,794500,4.1
442913,State,California,2023,April,04/1/2023,"          Highway, Street, and Bridge Construction",27400,19200800,18406300,794500,4.1
442914,State,California,2023,April,04/1/2023,Building Finishing Contractors,133900,19200800,18406300,794500,4.1
442915,State,California,2023,April,04/1/2023,Durable Goods,868500,19200800,18406300,794500,4.1
442916,State,California,2023,April,04/1/2023,Other Wood Product Mfg.,19400,19200800,18406300,794500,4.1
442917,State,California,2023,April,04/1/2023,Primary Metal Manufacturing,14800,19200800,18406300,794500,4.1
442918,State,California,2023,April,04/1/2023,Fabricated Metal Product Mfg,121100,19200800,18406300,794500,4.1
442919,State,California,2023,April,04/1/2023,Machine Shops & Threaded Product Mfg.,39400,19200800,18406300,794500,4.1
442920,State,California,2023,April,04/1/2023,Total Private,15152900,19200800,18406300,794500,4.1
442921,State,California,2023,April,04/1/2023,          Broadcasting and Content Providers,83600,19200800,18406300,794500,4.1
442922,State,California,2023,April,04/1/2023,Telecommunications,57200,19200800,18406300,794500,4.1
442923,State,California,2023,April,04/1/2023,Oil & Gas Extraction,3900,19200800,18406300,794500,4.1
442924,State,California,2023,April,04/1/2023,"Mining, except Oil & Gas",5700,19200800,18406300,794500,4.1
442925,State,California,2023,April,04/1/2023,Construction of Buildings,211700,19200800,18406300,794500,4.1
442926,State,California,2023,April,04/1/2023,Utility System Const.,52400,19200800,18406300,794500,4.1
442927,State,California,2023,April,04/1/2023,L& Subdivision,5200,19200800,18406300,794500,4.1
442928,State,California,2023,April,04/1/2023,          Other Heavy and Civil Engineering Construction,10900,19200800,18406300,794500,4.1
442929,State,California,2023,April,04/1/2023,Specialty Trade Contractors,593700,19200800,18406300,794500,4.1
442930,State,California,2023,April,04/1/2023,"            Foundation, Structure, and Building Exterior Contractors",127300,19200800,18406300,794500,4.1
442931,State,California,2023,April,04/1/2023,Building Equipment Contractors,264100,19200800,18406300,794500,4.1
442932,State,California,2023,April,04/1/2023,Wood Product Manufacturing,26600,19200800,18406300,794500,4.1
442933,State,California,2023,April,04/1/2023,Other Fabricated Metal Product Mfg.,16600,19200800,18406300,794500,4.1
442934,State,California,2023,April,04/1/2023,Other Financial Investment Activities,71300,19200800,18406300,794500,4.1
442935,State,California,2023,April,04/1/2023,Lessors of Real Estate,64600,19200800,18406300,794500,4.1
442936,State,California,2023,April,04/1/2023,          Rental and Leasing Services,64700,19200800,18406300,794500,4.1
442937,State,California,2023,April,04/1/2023,Specialized Design Services,26100,19200800,18406300,794500,4.1
442938,State,California,2023,April,04/1/2023,      Mining and Logging,19100,19200800,18406300,794500,4.1
442939,State,California,2023,April,04/1/2023,Logging,1500,19200800,18406300,794500,4.1
442940,State,California,2023,April,04/1/2023,Nonresidential Building Construction,85700,19200800,18406300,794500,4.1
442941,State,California,2023,April,04/1/2023,            Other Specialty Trade Contractors,68400,19200800,18406300,794500,4.1
442942,State,California,2023,April,04/1/2023,Nonmetallic Mineral Product Mfg.,31400,19200800,18406300,794500,4.1
442943,State,California,2023,April,04/1/2023,Architectural & Structural Metals Mfg.,32900,19200800,18406300,794500,4.1
442944,State,California,2023,April,04/1/2023,Machinery Manufacturing,75800,19200800,18406300,794500,4.1
442945,State,California,2023,April,04/1/2023,Industrial Machinery Manufacturing,23300,19200800,18406300,794500,4.1
442946,State,California,2023,April,04/1/2023,Commercial and Service Industry Manufact,10800,19200800,18406300,794500,4.1
442947,State,California,2023,April,04/1/2023,Metalworking Machinery Mfg.,10100,19200800,18406300,794500,4.1
442948,State,California,2023,April,04/1/2023,        Finance and Insurance,511700,19200800,18406300,794500,4.1
442949,State,California,2023,April,04/1/2023,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,211100,19200800,18406300,794500,4.1
442950,State,California,2023,April,04/1/2023,"Soap, Cleaning Compound & Toiletry Mfg.",13200,19200800,18406300,794500,4.1
442951,State,California,2023,April,04/1/2023,"Merchant Wholesalers, Durable Goods",349600,19200800,18406300,794500,4.1
442952,State,California,2023,April,04/1/2023,"     Trade, Transportation, and Utilities",3076400,19200800,18406300,794500,4.1
442953,State,California,2023,April,04/1/2023,Facilities Support Serv.,20200,19200800,18406300,794500,4.1
442954,State,California,2023,April,04/1/2023,"Hdwr, Plumb & Heating Merchant whole",30800,19200800,18406300,794500,4.1
442955,State,California,2023,April,04/1/2023,"          Furniture, Home Furnishings, Electronics, and Appliance Retailers",98000,19200800,18406300,794500,4.1
442956,State,California,2023,April,04/1/2023,        Administrative and Support and Waste Management and Remediation Services,1118000,19200800,18406300,794500,4.1
442957,State,California,2023,April,04/1/2023,Office Administrative Services,65800,19200800,18406300,794500,4.1
442958,State,California,2023,April,04/1/2023,Paper & Paper Products Merchant whole,12300,19200800,18406300,794500,4.1
442959,State,California,2023,April,04/1/2023,            Misc Nondurable Goods Merchant Wholesalers,43400,19200800,18406300,794500,4.1
442960,State,California,2023,April,04/1/2023,Automobile Dealers,124300,19200800,18406300,794500,4.1
442961,State,California,2023,April,04/1/2023,Other Motor Vehicle Dealers,13100,19200800,18406300,794500,4.1
442962,State,California,2023,April,04/1/2023,          Waste Management and Remediation Services,59400,19200800,18406300,794500,4.1
442963,State,California,2023,April,04/1/2023,Residential Intellectual & Developmental Disability,61100,19200800,18406300,794500,4.1
442964,State,California,2023,April,04/1/2023,Elementary and Secondary Schools,100700,19200800,18406300,794500,4.1
442965,State,California,2023,April,04/1/2023,Other Schools & Instruction,88800,19200800,18406300,794500,4.1
442966,State,California,2023,April,04/1/2023,          Food and Beverage Retailers,379300,19200800,18406300,794500,4.1
442967,State,California,2023,April,04/1/2023,"Beer, Wine, & Liquor Stores",18200,19200800,18406300,794500,4.1
442968,State,California,2023,April,04/1/2023,            Scientific Research and Development Services,192200,19200800,18406300,794500,4.1
442969,State,California,2023,April,04/1/2023,"Other Professional, Scientific and Techn",82300,19200800,18406300,794500,4.1
442970,State,California,2023,April,04/1/2023,Travel Arrangement and Reservation Servi,21000,19200800,18406300,794500,4.1
442971,State,California,2023,April,04/1/2023,"Apparel, Piece Gds & Notions Merch whole",33200,19200800,18406300,794500,4.1
442972,State,California,2023,April,04/1/2023,Wholesale Electronic Markets and Agents,40700,19200800,18406300,794500,4.1
442973,State,California,2023,April,04/1/2023,"Automotive Parts, Accessories and Tire S",53500,19200800,18406300,794500,4.1
442974,State,California,2023,April,04/1/2023,            Electronics and Appliance Retailers,51200,19200800,18406300,794500,4.1
442975,State,California,2023,April,04/1/2023,Advertising and Related Services,62600,19200800,18406300,794500,4.1
442976,State,California,2023,April,04/1/2023,Offices of Other Health Practitioners,128800,19200800,18406300,794500,4.1
442977,State,California,2023,April,04/1/2023,Medical & Diagnostic Laboratories,42000,19200800,18406300,794500,4.1
442978,State,California,2023,April,04/1/2023,Other Ambulatory Health Care Serv.,34200,19200800,18406300,794500,4.1
442979,State,California,2023,April,04/1/2023,Psychiatric & Substance Abuse Hosp,8900,19200800,18406300,794500,4.1
442980,State,California,2023,April,04/1/2023,          Nursing and Residential Care Facilities,308500,19200800,18406300,794500,4.1
442981,State,California,2023,April,04/1/2023,            Pharmaceutical and Medicine Manufacturing,45200,19200800,18406300,794500,4.1
442982,State,California,2023,April,04/1/2023,          Ambulatory Health Care Services,969200,19200800,18406300,794500,4.1
442983,State,California,2023,April,04/1/2023,            Investigation and Security Services,168100,19200800,18406300,794500,4.1
442984,State,California,2023,April,04/1/2023,ResidualOther Support Services,32300,19200800,18406300,794500,4.1
442985,State,California,2023,April,04/1/2023,        Private Educational Services,408000,19200800,18406300,794500,4.1
442986,State,California,2023,April,04/1/2023,        Health Care and Social Assistance,2669300,19200800,18406300,794500,4.1
442987,State,California,2023,April,04/1/2023,Nursing Care Facilities,137200,19200800,18406300,794500,4.1
442988,State,California,2023,April,04/1/2023,General Medical & Surgical Hosp.s,381400,19200800,18406300,794500,4.1
442989,State,California,2023,April,04/1/2023,"Specialty (not Psych, Sub Abuse) Hosp.",23700,19200800,18406300,794500,4.1
442990,State,California,2023,April,04/1/2023,Employment Services,450000,19200800,18406300,794500,4.1
442991,State,California,2023,April,04/1/2023,            Services to Buildings and Dwellings,255100,19200800,18406300,794500,4.1
442992,State,California,2023,April,04/1/2023,      Private Education and Health Services,3077300,19200800,18406300,794500,4.1
442993,State,California,2023,April,04/1/2023,Junior Colleges,2600,19200800,18406300,794500,4.1
442994,State,California,2023,April,04/1/2023,"          Private Colleges, Universities, and Professional Schools",160000,19200800,18406300,794500,4.1
442995,State,California,2023,April,04/1/2023,Offices of Dentists,138100,19200800,18406300,794500,4.1
442996,State,California,2023,April,04/1/2023,Outpatient Care Centers,253200,19200800,18406300,794500,4.1
442997,State,California,2023,April,04/1/2023,Home Health Care Serv.,113500,19200800,18406300,794500,4.1
442998,State,California,2023,April,04/1/2023,Grocery & Related Products Merchant whol,108300,19200800,18406300,794500,4.1
442999,State,California,2023,April,04/1/2023,Chemical & Allied Products Merchant whol,14500,19200800,18406300,794500,4.1
443000,State,California,2023,April,04/1/2023,Retail Trade,1590100,19200800,18406300,794500,4.1
443001,State,California,2023,April,04/1/2023,          Motor Vehicle and Parts Dealers,190900,19200800,18406300,794500,4.1
443002,State,California,2023,April,04/1/2023,          Building Material and Garden Equipment and Supplies Dealers,130300,19200800,18406300,794500,4.1
443003,State,California,2023,April,04/1/2023,Private Service Providing,12903600,19200800,18406300,794500,4.1
443004,State,California,2023,April,04/1/2023,Wholesale Trade,667000,19200800,18406300,794500,4.1
443005,State,California,2023,April,04/1/2023,"Machinery, Equipment and Supplies Mercha",58100,19200800,18406300,794500,4.1
443006,State,California,2023,April,04/1/2023,"Merchant Wholesalers, Nondurable Goods",276700,19200800,18406300,794500,4.1
443007,State,California,2023,April,04/1/2023,Professional and Commercial Equipment Me,81200,19200800,18406300,794500,4.1
443008,State,California,2023,April,04/1/2023,Business Support Services,46100,19200800,18406300,794500,4.1
443009,State,California,2023,April,04/1/2023,Hospitals,414000,19200800,18406300,794500,4.1
443010,State,California,2023,April,04/1/2023,Offices of Physicians,259400,19200800,18406300,794500,4.1
443011,State,California,2023,April,04/1/2023,          Plastics and Rubber Products Manufacturing,43700,19200800,18406300,794500,4.1
443012,State,California,2023,April,04/1/2023,     Service-Providing,15526900,19200800,18406300,794500,4.1
443013,State,California,2023,April,04/1/2023,Motor Vehicle and Motor Vehicle Parts Me,39700,19200800,18406300,794500,4.1
443014,State,California,2023,April,04/1/2023,Furniture & Home Furnish Merch whole,18700,19200800,18406300,794500,4.1
443015,State,California,2023,April,04/1/2023,Lumber & Other Const. Mat Merch whole,23100,19200800,18406300,794500,4.1
443016,State,California,2023,April,04/1/2023,Electrical and Electronic Goods Merchant,44000,19200800,18406300,794500,4.1
443017,State,California,2023,April,04/1/2023,Building Material and Supplies Dealers,117100,19200800,18406300,794500,4.1
443018,State,California,2023,April,04/1/2023,Grocery Stores,333800,19200800,18406300,794500,4.1
443019,State,California,2023,April,04/1/2023,Specialty Food Stores,27300,19200800,18406300,794500,4.1
443020,State,California,2023,April,04/1/2023,            Furniture Retailers,20700,19200800,18406300,794500,4.1
443021,State,California,2023,April,04/1/2023,            Home Furnishings Retailers,26100,19200800,18406300,794500,4.1
443022,State,California,2023,April,04/1/2023,        Management of Companies and Enterprises,241500,19200800,18406300,794500,4.1
443023,State,California,2023,April,04/1/2023,          Administrative and Support Services,1058600,19200800,18406300,794500,4.1
443024,State,California,2023,April,04/1/2023,General Freight Trucking,108200,19200800,18406300,794500,4.1
443025,State,California,2023,April,04/1/2023,"            Sporting Goods, Hobby, and Musical Instrument Retailers",49900,19200800,18406300,794500,4.1
443026,State,California,2023,April,04/1/2023,"            Office Supplies, Stationery, and Gift Retailers",23700,19200800,18406300,794500,4.1
443027,State,California,2023,April,04/1/2023,            Other Miscellaneous Retailers,51900,19200800,18406300,794500,4.1
443028,State,California,2023,April,04/1/2023,Natural Gas Distribution,36800,19200800,18406300,794500,4.1
443029,State,California,2023,April,04/1/2023,Total Nonfarm,17776200,19200800,18406300,794500,4.1
443030,State,California,2023,April,04/1/2023,"            Warehouse Clubs, Supercenters, and Other General Merchandise Retailers",197300,19200800,18406300,794500,4.1
443031,State,California,2023,April,04/1/2023,Scheduled Air transp.,49000,19200800,18406300,794500,4.1
443032,State,California,2023,April,04/1/2023,      Information,569600,19200800,18406300,794500,4.1
443033,State,California,2023,April,04/1/2023,"          Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",152200,19200800,18406300,794500,4.1
443034,State,California,2023,April,04/1/2023,            Book Retailers and News Dealers,9600,19200800,18406300,794500,4.1
443035,State,California,2023,April,04/1/2023,            Used Merchandise Retailers,19300,19200800,18406300,794500,4.1
443036,State,California,2023,April,04/1/2023,Commercial & Industrial Machinery,18000,19200800,18406300,794500,4.1
443037,State,California,2023,April,04/1/2023,        Accommodation and Food Services,1670000,19200800,18406300,794500,4.1
443038,State,California,2023,April,04/1/2023,Full-Service Restaurants,612900,19200800,18406300,794500,4.1
443039,State,California,2023,April,04/1/2023,"Performing Arts, Spectator Sports",93400,19200800,18406300,794500,4.1
443040,State,California,2023,April,04/1/2023,"Museums, Historical Sites, and Similar I",19900,19200800,18406300,794500,4.1
443041,State,California,2023,April,04/1/2023,Amusement Parks and Arcades,49400,19200800,18406300,794500,4.1
443042,State,California,2023,April,04/1/2023,Gambling Industries,16000,19200800,18406300,794500,4.1
443043,State,California,2023,April,04/1/2023,            Couriers and Messengers,130800,19200800,18406300,794500,4.1
443044,State,California,2023,April,04/1/2023,Social Assistance,977600,19200800,18406300,794500,4.1
443045,State,California,2023,April,04/1/2023,Vocational Rehabilitation Services,32300,19200800,18406300,794500,4.1
443046,State,California,2023,April,04/1/2023,"         Arts, Entertainment, and Recreation",331100,19200800,18406300,794500,4.1
443047,State,California,2023,April,04/1/2023,Freight transp. Arrangement,36400,19200800,18406300,794500,4.1
443048,State,California,2023,April,04/1/2023,Support Activities for Transportation,113700,19200800,18406300,794500,4.1
443049,State,California,2023,April,04/1/2023,          Health and Personal Care Retailers,115700,19200800,18406300,794500,4.1
443050,State,California,2023,April,04/1/2023,          Gasoline Stations and Fuel Dealers,67400,19200800,18406300,794500,4.1
443051,State,California,2023,April,04/1/2023,            Clothing and Clothing Accessories Retailers,114600,19200800,18406300,794500,4.1
443052,State,California,2023,April,04/1/2023,          Transportation and Warehousing,756100,19200800,18406300,794500,4.1
443053,State,California,2023,April,04/1/2023,Total Wage and Salary,18147600,19200800,18406300,794500,4.1
443054,State,California,2023,April,04/1/2023,            Department Stores,99200,19200800,18406300,794500,4.1
443055,State,California,2023,April,04/1/2023,Personal Care Serv.,96900,19200800,18406300,794500,4.1
443056,State,California,2023,April,04/1/2023,Religious Organizations,86900,19200800,18406300,794500,4.1
443057,State,California,2023,April,04/1/2023,Specialized Freight Trucking,41300,19200800,18406300,794500,4.1
443058,State,California,2023,April,04/1/2023,            Warehousing and Storage,242200,19200800,18406300,794500,4.1
443059,State,California,2023,April,04/1/2023,Motion Picture and Sound Recording,137400,19200800,18406300,794500,4.1
443060,State,California,2023,April,04/1/2023,"            Newspaper, Periodical, Book, and Directory Publishers",25100,19200800,18406300,794500,4.1
443061,State,California,2023,April,04/1/2023,Comm Care Facilities for the Elderly,98000,19200800,18406300,794500,4.1
443062,State,California,2023,April,04/1/2023,Other Residential Care Facilities,12200,19200800,18406300,794500,4.1
443063,State,California,2023,April,04/1/2023,Child Day Care Services,78700,19200800,18406300,794500,4.1
443064,State,California,2023,April,04/1/2023,Support Activities for Road transp.,17300,19200800,18406300,794500,4.1
443065,State,California,2023,April,04/1/2023,          Transit and Ground Passenger Transportation,44900,19200800,18406300,794500,4.1
443066,State,California,2023,April,04/1/2023,Support Activities for Water transp.,20300,19200800,18406300,794500,4.1
443067,State,California,2023,April,04/1/2023,Performing Arts Companies,17900,19200800,18406300,794500,4.1
443068,State,California,2023,April,04/1/2023,"Independent Artists, Writers, and Perfor",19300,19200800,18406300,794500,4.1
443069,State,California,2023,April,04/1/2023,Special Food Services,79000,19200800,18406300,794500,4.1
443070,State,California,2023,April,04/1/2023,Auto Repair & Maintenance,124100,19200800,18406300,794500,4.1
443071,State,California,2023,April,04/1/2023,Other Personal Services,52900,19200800,18406300,794500,4.1
443072,State,California,2023,April,04/1/2023,Grantmaking & Giving Serv.,30500,19200800,18406300,794500,4.1
443073,State,California,2023,April,04/1/2023,Motion Picture & Video Production,100800,19200800,18406300,794500,4.1
443074,State,California,2023,April,04/1/2023,          Publishing Industries,141500,19200800,18406300,794500,4.1
443075,State,California,2023,April,04/1/2023,            Software Publishers,116400,19200800,18406300,794500,4.1
443076,State,California,2023,April,04/1/2023,          General Merchandise Retailers,296500,19200800,18406300,794500,4.1
443077,State,California,2023,April,04/1/2023,Individual and Family Services,837200,19200800,18406300,794500,4.1
443078,State,California,2023,April,04/1/2023,"          Amusement, Gambling, and Recreation Industries",217800,19200800,18406300,794500,4.1
443079,State,California,2023,April,04/1/2023,Accommodation,209400,19200800,18406300,794500,4.1
443080,State,California,2023,April,04/1/2023,          Food Services and Drinking Places,1460600,19200800,18406300,794500,4.1
443081,State,California,2023,April,04/1/2023,              Limited-Service Restaurants and Other Eating Places,734400,19200800,18406300,794500,4.1
443082,State,California,2023,April,04/1/2023,          Repair and Maintenance,160900,19200800,18406300,794500,4.1
443083,State,California,2023,April,04/1/2023,Motion Picture & Video Industries,132000,19200800,18406300,794500,4.1
443084,State,California,2023,April,04/1/2023,"Community Food & Housing, & Emergency &",29400,19200800,18406300,794500,4.1
443085,State,California,2023,April,04/1/2023,      Leisure and Hospitality,2001100,19200800,18406300,794500,4.1
443086,State,California,2023,April,04/1/2023,Spectator Sports,19200,19200800,18406300,794500,4.1
443087,State,California,2023,April,04/1/2023,Other Amusement and Recreation,152400,19200800,18406300,794500,4.1
443088,State,California,2023,April,04/1/2023,"          Religious, Grantmaking, Civic, Professional, and Similar Organizations",229800,19200800,18406300,794500,4.1
443089,State,California,2023,April,04/1/2023,Drinking Places (Alcoholic Beverages),34300,19200800,18406300,794500,4.1
443090,State,California,2023,April,04/1/2023,Other Services,583100,19200800,18406300,794500,4.1
443091,State,California,2023,April,04/1/2023,Personal & Household Goods Repair,9600,19200800,18406300,794500,4.1
443092,State,California,2023,April,04/1/2023,          Personal and Laundry Services,192400,19200800,18406300,794500,4.1
443093,State,California,2023,April,04/1/2023,Total Farm,371400,19200800,18406300,794500,4.1
443094,State,California,2023,April,04/1/2023,"            Jewelry, Luggage, and Leather Goods Retailers",14600,19200800,18406300,794500,4.1
443095,State,California,2023,April,04/1/2023,"          Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",159800,19200800,18406300,794500,4.1
443096,State,California,2023,April,04/1/2023,Truck Transportation,149500,19200800,18406300,794500,4.1
443097,State,California,2023,April,04/1/2023,"        Transportation, Warehousing, and Utilities",819300,19200800,18406300,794500,4.1
443098,State,California,2023,April,04/1/2023,Utilities,63200,19200800,18406300,794500,4.1
443099,State,California,2023,April,04/1/2023,"Electric Power Gen, Trans & Distribution",20900,19200800,18406300,794500,4.1
443100,State,California,2023,April,04/1/2023,Air Transportation,55500,19200800,18406300,794500,4.1
443101,State,California,2023,April,04/1/2023,Drycleaning & Laundry Serv.,30400,19200800,18406300,794500,4.1
443102,State,California,2023,April,04/1/2023,Electronic Computer Manufacturing,75100,19200800,18406300,794500,4.1
443103,State,California,2023,April,04/1/2023,Communications Equipment Manufacturing,16400,19200800,18406300,794500,4.1
443104,State,California,2023,April,04/1/2023,Medical Equipment & Supplies Mfg.,59100,19200800,18406300,794500,4.1
443105,State,California,2023,April,04/1/2023,Semiconductor and Electronic Component M,85600,19200800,18406300,794500,4.1
443106,State,California,2023,April,04/1/2023,            Ship and Boat Building,9300,19200800,18406300,794500,4.1
443107,State,California,2023,April,04/1/2023,ResidualOther General Purpose Machinery,16200,19200800,18406300,794500,4.1
443108,State,California,2023,April,04/1/2023,Fruit & Vegetable Preserving & Specialty,25000,19200800,18406300,794500,4.1
443109,State,California,2023,April,04/1/2023,Apparel Knitting Mills,700,19200800,18406300,794500,4.1
443110,State,California,2023,April,04/1/2023,            Cut and Sew Apparel Manufacturing,25000,19200800,18406300,794500,4.1
443111,State,California,2023,April,04/1/2023,Semiconductor and Related Devices Manufa,45600,19200800,18406300,794500,4.1
443112,State,California,2023,April,04/1/2023,Electrical Equipment and Appliance Manuf,33200,19200800,18406300,794500,4.1
443113,State,California,2023,April,04/1/2023,          Furniture and Related Product Manufacturing,29200,19200800,18406300,794500,4.1
443114,State,California,2023,April,04/1/2023,Miscellaneous Durable Goods Manufacturing,89000,19200800,18406300,794500,4.1
443115,State,California,2023,April,04/1/2023,Other Miscellaneous Durable Goods Mfg.,29900,19200800,18406300,794500,4.1
443116,State,California,2023,April,04/1/2023,        Non-Durable Goods,460400,19200800,18406300,794500,4.1
443117,State,California,2023,April,04/1/2023,          Food Manufacturing,163700,19200800,18406300,794500,4.1
443118,State,California,2023,April,04/1/2023,Dairy Product Manufacturing,18900,19200800,18406300,794500,4.1
443119,State,California,2023,April,04/1/2023,            Animal Slaughtering and Processing,22600,19200800,18406300,794500,4.1
443120,State,California,2023,April,04/1/2023,ResidualTextile Mills,4800,19200800,18406300,794500,4.1
443121,State,California,2023,April,04/1/2023,Textile Product Mills,8000,19200800,18406300,794500,4.1
